country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
Brazil,RS,Paim Filho,4313607,0,3,0.00000,78.36991,0.00000
Brazil,PR,Paiçandu,4117503,0,1,0.00000,2.42242,0.00000
Brazil,AL,Palestina,2706208,0,1,0.00000,19.95610,0.00000
Brazil,SC,Palhoça,4211900,1,37,0.58208,21.53705,0.02703
Brazil,SC,Palma Sola,4212007,0,1,0.00000,13.47164,0.00000
Brazil,PE,Palmares,2610004,4,27,6.32411,42.68775,0.14815
Brazil,PR,Palmas,4117602,0,1,0.00000,1.96132,0.00000
Brazil,TO,Palmas,1721000,2,158,0.66861,52.82037,0.01266
Brazil,RS,Palmeira das Missões,4313706,0,2,0.00000,6.00546,0.00000
Brazil,AL,Palmeira dos Índios,2706307,2,33,2.73157,45.07088,0.06061
Brazil,PR,Palmeira,4117701,0,2,0.00000,5.90371,0.00000
Brazil,PI,Palmeirais,2207504,0,3,0.00000,20.63416,0.00000
Brazil,TO,Palmeiras do Tocantins,1713809,0,1,0.00000,15.01953,0.00000
Brazil,BA,Palmeiras,2923506,0,1,0.00000,11.08770,0.00000
Brazil,MA,Palmeirândia,2107605,0,1,0.00000,5.07048,0.00000
Brazil,GO,Palminópolis,5215900,0,1,0.00000,27.89400,0.00000
Brazil,SP,Palmital,3535309,0,1,0.00000,4.50025,0.00000
Brazil,SC,Palmitos,4212106,0,3,0.00000,18.55402,0.00000
Brazil,PR,Palotina,4117909,0,2,0.00000,6.28022,0.00000
Brazil,ES,Pancas,3204005,0,6,0.00000,25.87992,0.00000
Brazil,PE,Panelas,2610202,1,5,3.77729,18.88645,0.20000
Brazil,SC,Papanduva,4212205,0,2,0.00000,10.35197,0.00000
Brazil,RJ,Paracambi,3303609,3,41,5.74086,78.45839,0.07317
Brazil,MG,Paracatu,3147006,1,17,1.07345,18.24857,0.05882
Brazil,CE,Paracuru,2310209,0,13,0.00000,37.06238,0.00000
Brazil,PA,Paragominas,1505502,3,61,2.65146,53.91312,0.04918
Brazil,MA,Paraibano,2107704,0,1,0.00000,4.67596,0.00000
Brazil,SP,Paraibuna,3535606,0,1,0.00000,5.48787,0.00000
Brazil,CE,Paraipaba,2310258,0,31,0.00000,94.67383,0.00000
Brazil,MG,Paraisópolis,3147303,2,4,9.48632,18.97263,0.50000
Brazil,CE,Parambu,2310308,1,5,3.17249,15.86244,0.20000
Brazil,BA,Paramirim,2923605,0,3,0.00000,13.88439,0.00000
Brazil,CE,Paramoti,2310407,0,3,0.00000,24.53787,0.00000
Brazil,PR,Paranacity,4118105,0,6,0.00000,52.30126,0.00000
Brazil,PR,Paranaguá,4118204,2,17,1.29086,10.97227,0.11765
Brazil,GO,Paranaiguara,5216304,0,1,0.00000,9.94332,0.00000
Brazil,SP,Paranapanema,3535804,0,3,0.00000,14.85369,0.00000
Brazil,PR,Paranapoema,4118303,0,1,0.00000,31.22073,0.00000
Brazil,PR,Paranavaí,4118402,4,60,4.52622,67.89327,0.06667
Brazil,MS,Paranaíba,5006309,1,2,2.37259,4.74518,0.50000
Brazil,RJ,Paraty,3303807,2,52,4.63338,120.46797,0.03846
Brazil,PA,Parauapebas,1505536,21,132,10.08292,63.37835,0.15909
Brazil,RN,Parazinho,2408805,0,1,0.00000,19.09490,0.00000
Brazil,RS,Paraí,4314001,0,2,0.00000,26.11989,0.00000
Brazil,RJ,Paraíba do Sul,3303708,1,15,2.25810,33.87151,0.06667
Brazil,MS,Paraíso das Águas,5006275,0,1,0.00000,18.00180,0.00000
Brazil,PR,Paraíso do Norte,4118006,0,2,0.00000,14.46132,0.00000
Brazil,RS,Paraíso do Sul,4314027,0,1,0.00000,13.13888,0.00000
Brazil,TO,Paraíso do Tocantins,1716109,2,15,3.90229,29.26715,0.13333
Brazil,RN,Paraú,2408706,0,2,0.00000,53.07856,0.00000
Brazil,GO,Paraúna,5216403,1,3,9.10084,27.30251,0.33333
Brazil,RS,Pareci Novo,4314035,0,1,0.00000,26.06203,0.00000
Brazil,RN,Parelhas,2408904,0,1,0.00000,4.65614,0.00000
Brazil,AM,Parintins,1303403,31,390,27.12802,341.28797,0.07949
Brazil,AL,Paripueira,2706448,2,7,15.17911,53.12690,0.28571
Brazil,SP,Pariquera-Açu,3536208,1,54,5.08958,274.83713,0.01852
Brazil,SP,Parisi,3536257,0,1,0.00000,46.27487,0.00000
Brazil,RN,Parnamirim,2403251,5,174,1.91227,66.54709,0.02874
Brazil,PI,Parnaíba,2207702,3,78,1.95979,50.95442,0.03846
Brazil,MG,Pará de Minas,3147105,0,6,0.00000,6.38508,0.00000
Brazil,RN,Passa e Fica,2409100,0,1,0.00000,7.53182,0.00000
Brazil,PE,Passira,2610509,0,21,0.00000,72.58148,0.00000
Brazil,RS,Passo Fundo,4314100,17,261,8.36305,128.39749,0.06513
Brazil,SC,Passo de Torres,4212254,0,1,0.00000,11.33401,0.00000
Brazil,MG,Passos,3147907,0,3,0.00000,2.61600,0.00000
Brazil,PR,Pato Branco,4118501,1,16,1.20655,19.30479,0.06250
Brazil,MG,Patos de Minas,3148004,1,21,0.65579,13.77158,0.04762
Brazil,PB,Patos,2510808,8,93,7.43460,86.42721,0.08602
Brazil,SP,Patrocínio Paulista,3536307,0,2,0.00000,13.63327,0.00000
Brazil,MG,Patrocínio,3148103,1,20,1.10184,22.03687,0.05000
Brazil,RJ,Paty do Alferes,3303856,0,5,0.00000,18.00569,0.00000
Brazil,BA,Pau Brasil,2923902,0,3,0.00000,30.51572,0.00000
Brazil,PA,Pau D'Arco,1505551,0,3,0.00000,54.71457,0.00000
Brazil,RN,Pau dos Ferros,2409407,0,9,0.00000,29.61111,0.00000
Brazil,PE,Paudalho,2610608,8,59,14.15779,104.41369,0.13559
Brazil,AM,Pauini,1303502,0,1,0.00000,5.14774,0.00000
Brazil,MA,Paulino Neves,2108058,0,1,0.00000,6.23636,0.00000
Brazil,PE,Paulista,2610707,54,799,16.27614,240.82659,0.06758
Brazil,SP,Paulistânia,3536570,0,2,0.00000,109.11075,0.00000
Brazil,BA,Paulo Afonso,2924009,0,8,0.00000,6.79221,0.00000
Brazil,AL,Paulo Jacinto,2706604,1,2,13.22052,26.44104,0.50000
Brazil,SC,Paulo Lopes,4212304,0,2,0.00000,26.68802,0.00000
Brazil,MA,Paulo Ramos,2108108,0,1,0.00000,4.75285,0.00000
Brazil,SP,Paulínia,3536505,1,31,0.91388,28.33017,0.03226
Brazil,RS,Paverama,4314159,0,1,0.00000,11.78273,0.00000
Brazil,MA,Paço do Lumiar,2107506,15,191,12.27526,156.30498,0.07853
Brazil,PR,Peabiru,4118808,0,2,0.00000,14.28980,0.00000
Brazil,SP,Pederneiras,3536703,1,2,2.14192,4.28385,0.50000
Brazil,SP,Pedra Bela,3536802,0,2,0.00000,32.82455,0.00000
Brazil,AP,Pedra Branca do Amapari,1600154,1,36,6.05987,218.15538,0.02778
Brazil,CE,Pedra Branca,2310506,3,22,6.93513,50.85764,0.13636
Brazil,MG,Pedra Dourada,3149002,0,1,0.00000,39.93610,0.00000
Brazil,RN,Pedra Grande,2409506,0,2,0.00000,61.78560,0.00000
Brazil,PE,Pedra,2610806,0,10,0.00000,44.21453,0.00000
Brazil,SC,Pedras Grandes,4212403,1,4,25.15091,100.60362,0.25000
Brazil,PB,Pedras de Fogo,2511202,1,26,3.51395,91.36271,0.03846
Brazil,SP,Pedreira,3537107,0,1,0.00000,2.08685,0.00000
Brazil,MA,Pedreiras,2108207,0,103,0.00000,262.56086,0.00000
Brazil,SP,Pedrinhas Paulista,3537156,1,3,32.33107,96.99321,0.33333
Brazil,SE,Pedrinhas,2805109,0,1,0.00000,10.41450,0.00000
Brazil,ES,Pedro Canário,3204054,0,3,0.00000,11.45738,0.00000
Brazil,PI,Pedro II,2207900,1,9,2.58118,23.23060,0.11111
Brazil,MG,Pedro Leopoldo,3149309,0,1,0.00000,1.55623,0.00000
Brazil,RN,Pedro Velho,2409803,0,1,0.00000,6.75402,0.00000
Brazil,SP,Pedro de Toledo,3537206,0,3,0.00000,26.47604,0.00000
Brazil,MA,Pedro do Rosário,2108256,0,4,0.00000,15.90837,0.00000
Brazil,PA,Peixe-Boi,1505601,0,2,0.00000,24.76167,0.00000
Brazil,MT,Peixoto de Azevedo,5106422,0,11,0.00000,31.45014,0.00000
Brazil,RS,Pelotas,4314407,0,26,0.00000,7.59335,0.00000
Brazil,MA,Penalva,2108306,0,4,0.00000,10.39771,0.00000
Brazil,RN,Pendências,2409902,0,4,0.00000,26.43929,0.00000
Brazil,AL,Penedo,2706703,0,4,0.00000,6.28111,0.00000
Brazil,SC,Penha,4212502,1,22,3.07399,67.62780,0.04545
Brazil,CE,Pentecoste,2310704,2,14,5.29787,37.08511,0.14286
Brazil,SP,Penápolis,3537305,3,7,4.73134,11.03979,0.42857
Brazil,MG,Perdizes,3149804,0,1,0.00000,6.18506,0.00000
Brazil,MG,Perdões,3149903,0,8,0.00000,37.40065,0.00000
Brazil,SP,Pereira Barreto,3537404,1,3,3.89575,11.68725,0.33333
Brazil,CE,Pereiro,2310803,0,4,0.00000,24.52934,0.00000
Brazil,MA,Peri Mirim,2108405,0,10,0.00000,69.84216,0.00000
Brazil,SC,Peritiba,4212601,0,8,0.00000,287.04700,0.00000
Brazil,MA,Peritoró,2108454,0,6,0.00000,25.86653,0.00000
Brazil,SP,Peruíbe,3537602,3,31,4.39342,45.39863,0.09677
Brazil,SC,Pescaria Brava,4212650,0,1,0.00000,9.90982,0.00000
Brazil,PE,Pesqueira,2610905,0,10,0.00000,14.83790,0.00000
Brazil,PE,Petrolina,2611101,1,67,0.28641,19.18973,0.01493
Brazil,PE,Petrolândia,2611002,0,3,0.00000,8.20838,0.00000
Brazil,RJ,Petrópolis,3303906,16,152,5.22550,49.64222,0.10526
Brazil,PB,Piancó,2511301,0,3,0.00000,18.66252,0.00000
Brazil,AL,Piaçabuçu,2706802,1,7,5.60947,39.26628,0.14286
Brazil,PI,Picos,2208007,2,58,2.55683,74.14794,0.03448
Brazil,MG,Piedade dos Gerais,3150406,0,0,0.00000,0.00000,0.00000
Brazil,SP,Piedade,3537800,1,39,1.80675,70.46325,0.02564
Brazil,SP,Pilar do Sul,3537909,0,10,0.00000,34.26418,0.00000
Brazil,AL,Pilar,2706901,1,14,2.84811,39.87354,0.07143
Brazil,PB,Pilar,2511509,0,7,0.00000,58.73962,0.00000
Brazil,BA,Pilão Arcado,2924405,0,1,0.00000,2.85323,0.00000
Brazil,PB,Pilões,2511608,0,1,0.00000,15.07159,0.00000
Brazil,RN,Pilões,2410009,0,2,0.00000,52.11047,0.00000
Brazil,PB,Pilõezinhos,2511707,0,6,0.00000,120.57878,0.00000
Brazil,RO,Pimenta Bueno,1100189,0,1,0.00000,2.72777,0.00000
Brazil,PI,Pimenteiras,2208106,0,1,0.00000,8.24606,0.00000
Brazil,SP,Pindamonhangaba,3538006,1,21,0.59408,12.47564,0.04762
Brazil,MA,Pindaré-Mirim,2108504,0,12,0.00000,36.42877,0.00000
Brazil,AL,Pindoba,2707008,0,1,0.00000,34.38790,0.00000
Brazil,SP,Pindorama,3538105,0,6,0.00000,35.19268,0.00000
Brazil,CE,Pindoretama,2310852,3,43,14.58647,209.07279,0.06977
Brazil,PR,Pinhais,4119152,2,29,1.51335,21.94360,0.06897
Brazil,PR,Pinhal de São Bento,4119251,0,1,0.00000,36.61662,0.00000
Brazil,SC,Pinhalzinho,4212908,0,3,0.00000,14.76887,0.00000
Brazil,SP,Pinhalzinho,3538204,0,1,0.00000,6.57592,0.00000
Brazil,RJ,Pinheiral,3303955,0,20,0.00000,79.50390,0.00000
Brazil,MA,Pinheiro,2108603,3,103,3.59768,123.52045,0.02913
Brazil,ES,Pinheiros,3204104,1,5,3.69727,18.48634,0.20000
Brazil,PR,Pinhão,4119301,0,2,0.00000,6.17455,0.00000
Brazil,SE,Pinhão,2805208,0,1,0.00000,15.20681,0.00000
Brazil,RS,Pinto Bandeira,4314548,0,2,0.00000,66.60007,0.00000
Brazil,PI,Pio IX,2208205,0,4,0.00000,21.70963,0.00000
Brazil,MA,Pio XII,2108702,0,10,0.00000,46.54410,0.00000
Brazil,SP,Piquerobi,3538303,0,3,0.00000,81.25677,0.00000
Brazil,SP,Piracaia,3538600,1,7,3.66260,25.63821,0.14286
Brazil,GO,Piracanjuba,5217104,1,2,4.07764,8.15528,0.50000
Brazil,SP,Piracicaba,3538709,13,158,3.21669,39.09517,0.08228
Brazil,PI,Piracuruca,2208304,2,8,6.94662,27.78646,0.25000
Brazil,SP,Piraju,3538808,2,23,6.71006,77.16567,0.08696
Brazil,SP,Pirajuí,3538907,0,3,0.00000,11.76840,0.00000
Brazil,MG,Piranguçu,3150901,0,2,0.00000,36.54971,0.00000
Brazil,MA,Pirapemas,2108801,0,7,0.00000,37.58389,0.00000
Brazil,MG,Pirapetinga,3151107,0,3,0.00000,27.90179,0.00000
Brazil,SP,Pirapora do Bom Jesus,3539103,0,22,0.00000,116.43292,0.00000
Brazil,MG,Pirapora,3151206,0,2,0.00000,3.54434,0.00000
Brazil,SP,Pirapozinho,3539202,0,1,0.00000,3.63280,0.00000
Brazil,PR,Piraquara,4119509,0,19,0.00000,16.80880,0.00000
Brazil,SP,Pirassununga,3539301,0,34,0.00000,44.49738,0.00000
Brazil,RS,Piratini,4314605,0,1,0.00000,4.83957,0.00000
Brazil,SP,Piratininga,3539400,0,10,0.00000,73.33529,0.00000
Brazil,SC,Piratuba,4213104,0,5,0.00000,129.73534,0.00000
Brazil,RJ,Piraí,3304003,0,12,0.00000,40.98781,0.00000
Brazil,GO,Pirenópolis,5217302,0,0,0.00000,0.00000,0.00000
Brazil,CE,Pires Ferreira,2310951,0,1,0.00000,9.13159,0.00000
Brazil,GO,Pires do Rio,5217401,1,5,3.17884,15.89421,0.20000
Brazil,PI,Piripiri,2208403,0,25,0.00000,39.22061,0.00000
Brazil,BA,Piripá,2924702,0,1,0.00000,9.33968,0.00000
Brazil,PB,Pirpirituba,2511806,0,3,0.00000,28.35807,0.00000
Brazil,SP,Pitangueiras,3539509,1,1,2.51769,2.51769,1.00000
Brazil,PB,Pitimbu,2511905,0,7,0.00000,36.71650,0.00000
Brazil,MG,Piumhi,3151503,1,2,2.88259,5.76518,0.50000
Brazil,ES,Piúma,3204203,1,20,4.60596,92.11920,0.05000
Brazil,PR,Planaltina do Paraná,4119707,0,8,0.00000,187.66127,0.00000
Brazil,GO,Planaltina,5217609,2,10,2.22425,11.12124,0.20000
Brazil,SC,Planalto Alegre,4213153,0,3,0.00000,104.52962,0.00000
Brazil,RS,Planalto,4314704,0,1,0.00000,9.91670,0.00000
Brazil,MG,Planura,3151602,1,2,8.24198,16.48397,0.50000
Brazil,AC,Plácido de Castro,1200385,3,68,15.18142,344.11214,0.04412
Brazil,PB,Pocinhos,2512002,0,1,0.00000,5.38677,0.00000
Brazil,MT,Poconé,5106505,0,2,0.00000,6.08958,0.00000
Brazil,BA,Pojuca,2925204,0,3,0.00000,7.59129,0.00000
Brazil,SP,Poloni,3539905,0,1,0.00000,16.50437,0.00000
Brazil,PB,Pombal,2512101,0,2,0.00000,6.09738,0.00000
Brazil,PE,Pombos,2611309,3,49,11.07379,180.87188,0.06122
Brazil,SC,Pomerode,4213203,0,11,0.00000,32.88785,0.00000
Brazil,PR,Ponta Grossa,4119905,0,23,0.00000,6.53900,0.00000
Brazil,MS,Ponta Porã,5006606,0,2,0.00000,2.16155,0.00000
Brazil,PA,Ponta de Pedras,1505700,3,37,9.65189,119.03996,0.08108
Brazil,MT,Pontal do Araguaia,5106653,0,2,0.00000,29.80182,0.00000
Brazil,PR,Pontal do Paraná,4119954,0,1,0.00000,3.66515,0.00000
Brazil,SP,Pontal,3540200,1,6,2.00156,12.00937,0.16667
Brazil,TO,Ponte Alta do Tocantins,1717909,0,1,0.00000,12.43936,0.00000
Brazil,MT,Ponte Branca,5106703,1,1,63.45178,63.45178,1.00000
Brazil,MG,Ponte Nova,3152105,0,2,0.00000,3.34773,0.00000
Brazil,SC,Ponte Serrada,4213401,0,13,0.00000,112.13663,0.00000
Brazil,MT,Pontes e Lacerda,5106752,0,1,0.00000,2.20090,0.00000
Brazil,ES,Ponto Belo,3204252,0,0,0.00000,0.00000,0.00000
Brazil,RS,Pontão,4314779,0,4,0.00000,102.45902,0.00000
Brazil,SP,Populina,3540408,0,4,0.00000,95.94627,0.00000
Brazil,CE,Poranga,2311009,0,6,0.00000,48.63813,0.00000
Brazil,SP,Porangaba,3540507,0,1,0.00000,10.07557,0.00000
Brazil,RJ,Porciúncula,3304102,0,3,0.00000,15.91765,0.00000
Brazil,RN,Portalegre,2410207,0,2,0.00000,25.42265,0.00000
Brazil,CE,Porteiras,2311108,0,1,0.00000,6.66844,0.00000
Brazil,MG,Porteirinha,3152204,0,1,0.00000,2.63810,0.00000
Brazil,PA,Portel,1505809,3,16,4.83536,25.78857,0.18750
Brazil,AC,Porto Acre,1200807,0,8,0.00000,43.23390,0.00000
Brazil,RS,Porto Alegre,4314902,17,508,1.14573,34.23709,0.03346
Brazil,SC,Porto Belo,4213500,1,8,4.67552,37.40415,0.12500
Brazil,AL,Porto Calvo,2707305,0,3,0.00000,11.04362,0.00000
Brazil,SP,Porto Feliz,3540606,0,15,0.00000,28.24965,0.00000
Brazil,SP,Porto Ferreira,3540705,1,3,1.78094,5.34283,0.33333
Brazil,MG,Porto Firme,3152303,0,1,0.00000,8.86603,0.00000
Brazil,MA,Porto Franco,2109007,0,8,0.00000,33.49382,0.00000
Brazil,AP,Porto Grande,1600535,1,34,4.55145,154.74944,0.02941
Brazil,TO,Porto Nacional,1718204,0,6,0.00000,11.31862,0.00000
Brazil,AL,Porto Real do Colégio,2707503,0,1,0.00000,4.98355,0.00000
Brazil,RJ,Porto Real,3304110,0,4,0.00000,20.32211,0.00000
Brazil,MA,Porto Rico do Maranhão,2109056,0,3,0.00000,50.20921,0.00000
Brazil,BA,Porto Seguro,2925303,0,28,0.00000,18.83163,0.00000
Brazil,SC,Porto União,4213609,0,4,0.00000,11.30007,0.00000
Brazil,RO,Porto Velho,1100205,31,968,5.85409,182.79879,0.03202
Brazil,SE,Porto da Folha,2805604,1,11,3.49699,38.46692,0.09091
Brazil,PA,Porto de Moz,1505908,1,12,2.43102,29.17224,0.08333
Brazil,RN,Porto do Mangue,2410256,0,1,0.00000,15.53519,0.00000
Brazil,PI,Porto,2208502,0,1,0.00000,7.95672,0.00000
Brazil,CE,Potengi,2311207,0,1,0.00000,9.05387,0.00000
Brazil,BA,Potiraguá,2925402,0,1,0.00000,13.84275,0.00000
Brazil,CE,Potiretama,2311231,0,4,0.00000,62.31500,0.00000
Brazil,MG,Poté,3152402,0,1,0.00000,6.04047,0.00000
Brazil,MG,Pouso Alegre,3152501,3,56,1.99022,37.15080,0.05357
Brazil,RS,Pouso Novo,4315131,0,1,0.00000,61.01281,0.00000
Brazil,SC,Pouso Redondo,4213708,1,1,5.72967,5.72967,1.00000
Brazil,MT,Poxoréu,5107008,0,1,0.00000,6.16561,0.00000
Brazil,SP,Poá,3539806,14,94,11.91976,80.03269,0.14894
Brazil,RN,Poço Branco,2410108,0,1,0.00000,6.48803,0.00000
Brazil,MG,Poço Fundo,3151701,0,1,0.00000,5.95557,0.00000
Brazil,SE,Poço Redondo,2805406,0,2,0.00000,5.75126,0.00000
Brazil,SE,Poço Verde,2805505,0,2,0.00000,8.42886,0.00000
Brazil,RS,Poço das Antas,4314753,0,3,0.00000,142.99333,0.00000
Brazil,AL,Poço das Trincheiras,2707206,0,1,0.00000,6.95120,0.00000
Brazil,MG,Poços de Caldas,3151800,3,27,1.79215,16.12932,0.11111
Brazil,PE,Poção,2611200,0,3,0.00000,26.54397,0.00000
Brazil,SP,Pracinha,3540853,0,2,0.00000,48.86391,0.00000
Brazil,AP,Pracuúba,1600550,0,1,0.00000,19.53125,0.00000
Brazil,PR,Prado Ferreira,4120333,0,3,0.00000,79.93605,0.00000
Brazil,BA,Prado,2925501,0,4,0.00000,14.19749,0.00000
Brazil,SP,Pradópolis,3540903,1,1,4.65203,4.65203,1.00000
Brazil,SC,Praia Grande,4213807,0,1,0.00000,13.66307,0.00000
Brazil,SP,Praia Grande,3541000,38,236,11.68968,72.59908,0.16102
Brazil,PA,Prainha,1506005,0,4,0.00000,13.39316,0.00000
Brazil,SP,Pratânia,3541059,0,3,0.00000,57.02338,0.00000
Brazil,SP,Presidente Alves,3541109,0,3,0.00000,73.27797,0.00000
Brazil,SP,Presidente Bernardes,3541208,0,2,0.00000,15.26019,0.00000
Brazil,SC,Presidente Castello Branco,4213906,0,6,0.00000,382.65306,0.00000
Brazil,MA,Presidente Dutra,2109106,0,55,0.00000,115.05313,0.00000
Brazil,SP,Presidente Epitácio,3541307,1,3,2.26244,6.78733,0.33333
Brazil,AM,Presidente Figueiredo,1303536,7,162,19.29491,446.53932,0.04321
Brazil,MA,Presidente Juscelino,2109205,0,16,0.00000,125.64787,0.00000
Brazil,MG,Presidente Juscelino,3153202,1,1,27.46498,27.46498,1.00000
Brazil,ES,Presidente Kennedy,3204302,2,12,17.28011,103.68066,0.16667
Brazil,MA,Presidente Médici,2109239,0,1,0.00000,14.25517,0.00000
Brazil,SP,Presidente Prudente,3541406,4,59,1.74869,25.79314,0.06780
Brazil,MA,Presidente Sarney,2109270,0,3,0.00000,15.85791,0.00000
Brazil,MA,Presidente Vargas,2109304,0,4,0.00000,35.73662,0.00000
Brazil,SP,Presidente Venceslau,3541505,6,22,15.18372,55.67365,0.27273
Brazil,RO,Primavera de Rondônia,1101476,0,5,0.00000,175.07003,0.00000
Brazil,MT,Primavera do Leste,5107040,0,15,0.00000,24.18614,0.00000
Brazil,PA,Primavera,1506104,0,8,0.00000,73.90300,0.00000
Brazil,PE,Primavera,2611408,0,7,0.00000,46.77268,0.00000
Brazil,PR,Primeiro de Maio,4120507,1,2,8.99038,17.98076,0.50000
Brazil,PB,Princesa Isabel,2512309,0,3,0.00000,12.85072,0.00000
Brazil,GO,Professor Jamil,5218391,2,6,62.05399,186.16196,0.33333
Brazil,SP,Promissão,3541604,0,4,0.00000,9.89315,0.00000
Brazil,SE,Propriá,2805703,2,5,6.75083,16.87707,0.40000
Brazil,TO,Pugmil,1718451,0,3,0.00000,111.60714,0.00000
Brazil,PB,Puxinanã,2512408,0,1,0.00000,7.30994,0.00000
Brazil,RS,Quaraí,4315305,2,8,8.81562,35.26249,0.25000
Brazil,PR,Quatiguá,4120705,1,2,13.42462,26.84924,0.50000
Brazil,PA,Quatipuru,1506112,0,7,0.00000,51.44033,0.00000
Brazil,RJ,Quatis,3304128,0,4,0.00000,27.96812,0.00000
Brazil,PR,Quatro Barras,4120804,0,2,0.00000,8.48932,0.00000
Brazil,SP,Quatá,3541703,2,8,14.17535,56.70140,0.25000
Brazil,AL,Quebrangulo,2707602,0,1,0.00000,8.85426,0.00000
Brazil,PI,Queimada Nova,2208650,0,1,0.00000,11.12100,0.00000
Brazil,PB,Queimadas,2512507,0,3,0.00000,6.82330,0.00000
Brazil,RJ,Queimados,3304144,5,104,3.32626,69.18620,0.04808
Brazil,PR,Querência do Norte,4121000,0,7,0.00000,57.34884,0.00000
Brazil,MT,Querência,5107065,1,7,5.72115,40.04806,0.14286
Brazil,SP,Quintana,3542008,0,3,0.00000,45.19434,0.00000
Brazil,PE,Quipapá,2611507,0,1,0.00000,3.84069,0.00000
Brazil,RJ,Quissamã,3304151,0,7,0.00000,28.34008,0.00000
Brazil,PR,Quitandinha,4121208,0,4,0.00000,20.99848,0.00000
Brazil,CE,Quiterianópolis,2311264,0,5,0.00000,23.71467,0.00000
Brazil,PE,Quixaba,2611533,1,3,14.67782,44.03347,0.33333
Brazil,CE,Quixadá,2311306,1,92,1.13989,104.86960,0.01087
Brazil,CE,Quixelô,2311355,0,2,0.00000,12.36247,0.00000
Brazil,CE,Quixeramobim,2311405,3,76,3.69996,93.73227,0.03947
Brazil,CE,Quixeré,2311504,1,10,4.51488,45.14877,0.10000
Brazil,BA,Rafael Jambeiro,2925956,0,3,0.00000,13.26201,0.00000
Brazil,PR,Ramilândia,4121257,0,1,0.00000,22.46686,0.00000
Brazil,SP,Rancharia,3542206,1,3,3.36621,10.09863,0.33333
Brazil,SC,Rancho Queimado,4214300,0,2,0.00000,69.49270,0.00000
Brazil,MA,Raposa,2109452,3,28,9.75261,91.02435,0.10714
Brazil,MG,Raposos,3153905,0,2,0.00000,12.22942,0.00000
Brazil,PR,Realeza,4121406,0,2,0.00000,11.81893,0.00000
Brazil,PE,Recife,2611606,385,6581,23.39392,399.88406,0.05850
Brazil,MG,Recreio,3154101,0,1,0.00000,9.50841,0.00000
Brazil,PI,Redenção do Gurguéia,2208700,0,1,0.00000,11.39212,0.00000
Brazil,CE,Redenção,2311603,1,35,3.44199,120.46949,0.02857
Brazil,PA,Redenção,1506138,1,15,1.17943,17.69139,0.06667
Brazil,PI,Regeneração,2208809,0,1,0.00000,5.56235,0.00000
Brazil,SP,Regente Feijó,3542404,0,4,0.00000,19.74236,0.00000
Brazil,SP,Reginópolis,3542503,0,1,0.00000,10.39393,0.00000
Brazil,SP,Registro,3542602,4,39,7.10202,69.24470,0.10256
Brazil,BA,Remanso,2926004,0,1,0.00000,2.43855,0.00000
Brazil,PB,Remígio,2512705,0,6,0.00000,30.57948,0.00000
Brazil,CE,Reriutaba,2311702,1,8,5.40804,43.26429,0.12500
Brazil,RJ,Resende,3304201,4,66,3.04551,50.25087,0.06061
Brazil,BA,Retirolândia,2926103,0,3,0.00000,20.83912,0.00000
Brazil,RN,Riacho da Cruz,2410702,0,1,0.00000,27.94077,0.00000
Brazil,PB,Riacho dos Cavalos,2512804,0,2,0.00000,23.45766,0.00000
Brazil,MG,Riacho dos Machados,3154507,0,1,0.00000,10.54741,0.00000
Brazil,RN,Riachuelo,2410900,0,1,0.00000,12.30315,0.00000
Brazil,SE,Riachuelo,2805901,0,3,0.00000,29.37433,0.00000
Brazil,PB,Riachão do Bacamarte,2512754,0,3,0.00000,66.35700,0.00000
Brazil,SE,Riachão do Dantas,2805802,1,2,5.04923,10.09846,0.50000
Brazil,PB,Riachão do Poço,2512762,1,1,22.17787,22.17787,1.00000
Brazil,MA,Riachão,2109502,0,1,0.00000,4.95172,0.00000
Brazil,GO,Rialma,5218607,0,8,0.00000,73.27349,0.00000
Brazil,MA,Ribamar Fiquene,2109551,0,2,0.00000,25.67065,0.00000
Brazil,MS,Ribas do Rio Pardo,5007109,0,2,0.00000,8.12513,0.00000
Brazil,PI,Ribeira do Piauí,2208874,0,1,0.00000,22.33639,0.00000
Brazil,BA,Ribeira do Pombal,2926608,1,4,1.85849,7.43398,0.25000
Brazil,SP,Ribeirão Branco,3543006,0,5,0.00000,30.40623,0.00000
Brazil,SP,Ribeirão Pires,3543303,10,93,8.10419,75.36894,0.10753
Brazil,SP,Ribeirão Preto,3543402,9,306,1.27969,43.50960,0.02941
Brazil,MG,Ribeirão das Neves,3154606,0,19,0.00000,5.67405,0.00000
Brazil,PR,Ribeirão do Pinhal,4121901,1,5,7.67519,38.37593,0.20000
Brazil,PE,Ribeirão,2611804,4,17,8.43615,35.85363,0.23529
Brazil,SE,Ribeirópolis,2806008,0,2,0.00000,10.72271,0.00000
Brazil,SP,Rincão,3543709,1,3,9.26012,27.78035,0.33333
Brazil,SP,Rinópolis,3543808,0,2,0.00000,20.03807,0.00000
Brazil,ES,Rio Bananal,3204351,0,5,0.00000,26.12194,0.00000
Brazil,RJ,Rio Bonito,3304300,4,35,6.64441,58.13857,0.11429
Brazil,PR,Rio Branco do Sul,4122206,0,4,0.00000,12.34682,0.00000
